"Buque";"Matricula";"Fecha";"Latitud";"Longitud";"Velocidad";"Rumbo"
"UR ERTZA";"6508";"2025-11-07 14:58:00";"-41,9591666667";"-60,77";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 15:13:00";"-41,9588333333";"-60,7455";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 15:28:00";"-41,9588333333";"-60,7208333333";"3,8";"90"
"UR ERTZA";"6508";"2025-11-07 15:43:00";"-41,957";"-60,7103333333";"1,1";"20"
"UR ERTZA";"6508";"2025-11-07 15:58:00";"-41,9575";"-60,7296666667";"10,3";"260"
"UR ERTZA";"6508";"2025-11-07 16:13:00";"-41,9605";"-60,7371666667";"6,5";"85"
"UR ERTZA";"6508";"2025-11-07 16:28:00";"-41,9613333333";"-60,707";"4,3";"100"
"UR ERTZA";"6508";"2025-11-07 16:43:00";"-41,9633333333";"-60,6816666667";"4,3";"100"
"UR ERTZA";"6508";"2025-11-07 16:58:00";"-41,963";"-60,6563333333";"4,3";"85"
"UR ERTZA";"6508";"2025-11-07 17:13:00";"-41,9628333333";"-60,6311666667";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 17:28:00";"-41,9625";"-60,6058333333";"4,3";"85"
"UR ERTZA";"6508";"2025-11-07 17:43:00";"-41,9621666667";"-60,5805";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 17:58:00";"-41,9621666667";"-60,5558333333";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 18:13:00";"-41,9621666667";"-60,5311666667";"3,8";"90"
"UR ERTZA";"6508";"2025-11-07 18:28:00";"-41,9621666667";"-60,5061666667";"4,3";"80"
"UR ERTZA";"6508";"2025-11-07 18:43:00";"-41,9621666667";"-60,4813333333";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 18:58:00";"-41,9625";"-60,4561666667";"4,9";"90"
"UR ERTZA";"6508";"2025-11-07 19:13:00";"-41,962";"-60,4313333333";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 19:28:00";"-41,9611666667";"-60,4133333333";"1,1";"355"
"UR ERTZA";"6508";"2025-11-07 19:43:00";"-41,9541666667";"-60,4105";"9,7";"265"
"UR ERTZA";"6508";"2025-11-07 19:58:00";"-41,9608333333";"-60,4646666667";"7,0";"255"
"UR ERTZA";"6508";"2025-11-07 20:13:00";"-41,9616666667";"-60,4375";"5,9";"95"
"UR ERTZA";"6508";"2025-11-07 20:28:00";"-41,962";"-60,4108333333";"3,8";"90"
"UR ERTZA";"6508";"2025-11-07 20:43:00";"-41,962";"-60,3858333333";"3,8";"85"
"UR ERTZA";"6508";"2025-11-07 20:58:00";"-41,9621666667";"-60,3613333333";"3,8";"100"
"UR ERTZA";"6508";"2025-11-07 21:13:00";"-41,962";"-60,3371666667";"3,8";"95"
"UR ERTZA";"6508";"2025-11-07 21:28:00";"-41,962";"-60,313";"3,8";"90"
"UR ERTZA";"6508";"2025-11-07 21:43:00";"-41,962";"-60,2891666667";"3,8";"75"
"UR ERTZA";"6508";"2025-11-07 21:58:00";"-41,962";"-60,2658333333";"4,3";"90"
"UR ERTZA";"6508";"2025-11-07 22:13:00";"-41,9625";"-60,2425";"4,3";"80"
